#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string
#default,_result,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,id_board
,,4,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T12:12:17Z,101099.53,pressure,sensor_measurements,3750866944
,,4,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T12:14:22Z,101095.77,pressure,sensor_measurements,3750866944
,,4,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T12:16:26Z,101089.38,pressure,sensor_measurements,3750866944
,,4,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T12:18:30Z,101093.92,pressure,sensor_measurements,3750866944
,,4,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T12:20:35Z,101090.44,pressure,sensor_measurements,3750866944
,,4,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T12:22:39Z,101093.92,pressure,sensor_measurements,3750866944
,,4,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T12:24:43Z,101088.89,pressure,sensor_measurements,3750866944
,,4,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T12:26:48Z,101081.41,pressure,sensor_measurements,3750866944
,,4,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T12:28:52Z,101092.09,pressure,sensor_measurements,3750866944
,,4,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T12:30:56Z,101085.66,pressure,sensor_measurements,3750866944
,,4,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T12:33:01Z,101082.98,pressure,sensor_measurements,3750866944
,,4,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T12:35:05Z,101080.31,pressure,sensor_measurements,3750866944
,,4,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T12:37:09Z,101085.41,pressure,sensor_measurements,3750866944
,,4,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T12:39:14Z,101084.08,pressure,sensor_measurements,3750866944
,,4,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T12:41:18Z,101086.76,pressure,sensor_measurements,3750866944
,,4,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T12:43:22Z,101079.55,pressure,sensor_measurements,3750866944
,,4,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T12:45:27Z,101076.06,pressure,sensor_measurements,3750866944
,,4,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T12:47:31Z,101081.41,pressure,sensor_measurements,3750866944
,,4,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T12:49:35Z,101079.79,pressure,sensor_measurements,3750866944
,,4,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T12:51:39Z,101071.53,pressure,sensor_measurements,3750866944
,,4,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T12:53:44Z,101078.25,pressure,sensor_measurements,3750866944
,,4,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T12:55:48Z,101078.0,pressure,sensor_measurements,3750866944
,,4,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T12:57:52Z,101077.2,pressure,sensor_measurements,3750866944
,,4,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T12:59:57Z,101071.05,pressure,sensor_measurements,3750866944
,,4,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T13:02:01Z,101074.53,pressure,sensor_measurements,3750866944
,,4,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T13:04:05Z,101071.85,pressure,sensor_measurements,3750866944
,,4,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T13:06:10Z,101071.33,pressure,sensor_measurements,3750866944
,,4,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T13:08:14Z,101065.98,pressure,sensor_measurements,3750866944
,,4,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T13:10:18Z,101065.21,pressure,sensor_measurements,3750866944
,,4,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T13:12:23Z,101064.93,pressure,sensor_measurements,3750866944
,,4,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T13:14:27Z,101062.26,pressure,sensor_measurements,3750866944
,,4,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T13:16:31Z,101059.05,pressure,sensor_measurements,3750866944
,,4,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T13:18:36Z,101057.97,pressure,sensor_measurements,3750866944
,,4,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T13:20:40Z,101051.57,pressure,sensor_measurements,3750866944
,,4,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T13:22:44Z,101057.48,pressure,sensor_measurements,3750866944
,,4,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T13:24:48Z,101047.84,pressure,sensor_measurements,3750866944
,,4,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T13:26:53Z,101051.33,pressure,sensor_measurements,3750866944
,,4,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T13:28:57Z,101047.59,pressure,sensor_measurements,3750866944
,,4,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T13:31:01Z,101046.79,pressure,sensor_measurements,3750866944
,,4,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T13:33:06Z,101044.65,pressure,sensor_measurements,3750866944
,,4,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T13:35:10Z,101045.45,pressure,sensor_measurements,3750866944
,,4,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T13:37:14Z,101041.17,pressure,sensor_measurements,3750866944
,,4,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T13:39:19Z,101039.3,pressure,sensor_measurements,3750866944
,,4,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T13:41:23Z,101036.91,pressure,sensor_measurements,3750866944
,,4,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T13:43:27Z,101028.08,pressure,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T16:30:09Z,27.31,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T16:32:13Z,27.38,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T16:34:17Z,27.31,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T16:36:21Z,27.44,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T16:38:26Z,27.44,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T16:40:30Z,27.44,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T16:42:34Z,27.5,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T16:44:39Z,27.75,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T16:46:43Z,27.69,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T16:48:47Z,27.88,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T16:50:52Z,27.94,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T16:52:56Z,28.06,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T16:55:00Z,28.19,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T16:57:05Z,28.25,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T16:59:09Z,27.12,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T17:01:13Z,26.38,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T17:03:18Z,26.5,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T17:05:22Z,26.31,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T17:07:26Z,26.38,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T17:09:31Z,26.56,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T17:11:35Z,26.0,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T17:13:39Z,26.19,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T17:15:44Z,25.81,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T17:17:48Z,25.62,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T17:19:52Z,25.69,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T17:21:57Z,25.94,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T17:24:01Z,25.75,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T17:26:05Z,25.56,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T17:28:10Z,25.25,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T17:30:14Z,25.62,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T17:32:18Z,25.75,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T17:34:23Z,25.81,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T17:36:27Z,25.81,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T17:38:31Z,25.81,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T17:40:36Z,25.94,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T17:42:40Z,25.81,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T17:44:44Z,25.75,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T17:46:49Z,25.88,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T17:40:36Z,25.94,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T17:42:40Z,25.81,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T17:44:44Z,25.75,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T17:46:49Z,25.88,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T17:52:20Z,26.06,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T17:52:24Z,26.06,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T17:54:28Z,26.06,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T17:56:32Z,26.25,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T22:33:33Z,27.5,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T22:35:33Z,27.56,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T22:37:33Z,27.44,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T22:39:33Z,26.94,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T22:41:33Z,27.19,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T22:43:33Z,27.44,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T22:45:33Z,27.5,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T22:47:33Z,26.94,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T22:49:33Z,27.0,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T22:51:33Z,27.19,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T22:53:33Z,27.31,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T22:55:33Z,27.44,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T22:57:33Z,27.56,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T22:59:33Z,27.56,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T23:01:33Z,27.62,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T23:03:33Z,27.69,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T23:05:33Z,27.75,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T23:07:33Z,27.75,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T23:09:33Z,27.75,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T23:11:33Z,27.81,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T23:13:33Z,27.75,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T23:15:33Z,27.81,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T23:17:33Z,27.81,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T23:19:33Z,27.81,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T23:21:37Z,27.81,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T23:23:42Z,27.81,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T23:25:46Z,27.81,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T23:27:50Z,27.75,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T23:29:54Z,27.69,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T23:31:59Z,27.75,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T23:34:03Z,27.62,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T23:36:07Z,27.62,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T23:38:12Z,27.62,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T23:40:16Z,27.69,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T23:42:20Z,27.69,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T23:44:24Z,27.62,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T23:46:29Z,27.56,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T23:48:33Z,27.5,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T23:50:37Z,27.5,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T23:52:42Z,27.5,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T23:54:46Z,27.44,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T23:56:50Z,27.44,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-18T23:58:55Z,27.44,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T00:00:59Z,27.44,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T00:03:03Z,27.5,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T00:05:07Z,27.44,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T00:07:12Z,27.44,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T00:09:16Z,27.38,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T00:11:20Z,27.38,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T00:13:25Z,27.25,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T00:15:29Z,27.38,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T00:17:33Z,27.44,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T00:19:38Z,27.38,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T00:21:42Z,27.38,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T00:23:46Z,27.38,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T00:25:50Z,27.31,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T00:27:55Z,27.31,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T00:29:59Z,27.44,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T00:32:03Z,27.44,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T00:34:08Z,27.44,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T00:36:12Z,27.44,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T00:38:16Z,27.5,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T00:40:20Z,27.5,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T00:42:25Z,27.44,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T00:44:29Z,27.44,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T00:46:33Z,27.5,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T00:48:38Z,27.56,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T00:50:42Z,27.62,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T00:52:46Z,27.5,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T00:54:50Z,27.44,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T00:56:55Z,27.5,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T00:58:59Z,27.56,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T01:01:03Z,27.5,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T01:03:08Z,27.5,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T01:05:12Z,27.81,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T01:07:16Z,28.0,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T01:09:20Z,28.12,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T01:11:25Z,28.19,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T01:13:29Z,28.31,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T01:15:34Z,28.38,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T01:17:38Z,28.31,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T01:19:42Z,28.38,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T01:21:47Z,28.38,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T01:23:51Z,28.44,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T01:25:55Z,28.5,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T01:27:59Z,28.44,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T01:30:04Z,28.5,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T01:32:08Z,28.5,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T01:34:12Z,28.5,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T01:36:17Z,28.56,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T01:38:21Z,28.5,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T01:40:25Z,28.44,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T01:42:29Z,28.44,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T01:44:34Z,28.44,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T01:46:38Z,28.44,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T01:48:42Z,28.38,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T01:50:47Z,28.44,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T01:52:51Z,28.44,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T01:54:55Z,28.44,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T01:57:00Z,28.44,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T01:59:04Z,28.44,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T02:01:08Z,28.38,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T02:03:12Z,28.44,water_temp,sensor_measurements,3750866944
,,7,1970-01-01T00:00:00Z,2026-06-20T07:46:02Z,2026-06-19T02:05:17Z,28.38,water_temp,sensor_measurements,3750866944
